Title,ASIN,Stars,Review,Price,clean_review,predicted_sentiment
"ANKER Soundcore Q11i Wireless Headphones, 40mm Dynamic DriverHi-Res Audio, One-Touch Bass Boost, 60-Hour Playtime, Detachable Ear Cushions, Bluetooth V5.3, Dark Gray | 18 Months Warranty",B0DJW5G283,4.0,جيد,"1,700",جيد,إيجابي
"ANKER Soundcore Q11i Wireless Headphones, 40mm Dynamic DriverHi-Res Audio, One-Touch Bass Boost, 60-Hour Playtime, Detachable Ear Cushions, Bluetooth V5.3, Dark Gray | 18 Months Warranty",B0DJW5G283,4.0,جميله,"1,700",جميله,إيجابي
"ANKER Soundcore Q11i Wireless Headphones, 40mm Dynamic DriverHi-Res Audio, One-Touch Bass Boost, 60-Hour Playtime, Detachable Ear Cushions, Bluetooth V5.3, Dark Gray | 18 Months Warranty",B0DJW5G283,4.0,"صوت مش عالي بيز كويس احسن من سماعات كتير
عزل جيد جدا","1,700",صوت مش عالي بيز كويس احسن من سماعات كتير عزل جيد جدا,إيجابي
"ANKER Soundcore Q11i Wireless Headphones, 40mm Dynamic DriverHi-Res Audio, One-Touch Bass Boost, 60-Hour Playtime, Detachable Ear Cushions, Bluetooth V5.3, Dark Gray | 18 Months Warranty",B0DJW5G283,3.0,تمام كويسه بس صوت مش قوى اوى البيز متوسط,"1,700",تمام كويسه بس صوت مش قوى اوى البيز متوسط,محايد
"ANKER Soundcore Q11i Wireless Headphones, 40mm Dynamic DriverHi-Res Audio, One-Touch Bass Boost, 60-Hour Playtime, Detachable Ear Cushions, Bluetooth V5.3, Dark Gray | 18 Months Warranty",B0DJW5G283,4.0,كان الافضل من الشركة لو ضافت ميزة anc ولكن فى باقى النقاط السماعة ممتازة,"1,700",كان الافضل من الشركة لو ضافت ميزة ولكن فى باقى النقاط السماعة ممتازة,إيجابي
"ANKER Soundcore Q11i Wireless Headphones, 40mm Dynamic DriverHi-Res Audio, One-Touch Bass Boost, 60-Hour Playtime, Detachable Ear Cushions, Bluetooth V5.3, Dark Gray | 18 Months Warranty",B0DJW5G283,5.0,جميلة,"1,700",جميلة,إيجابي
"ANKER Soundcore Q11i Wireless Headphones, 40mm Dynamic DriverHi-Res Audio, One-Touch Bass Boost, 60-Hour Playtime, Detachable Ear Cushions, Bluetooth V5.3, Dark Gray | 18 Months Warranty",B0DJW5G283,5.0,ممتازة,"1,700",ممتازة,إيجابي
"ANKER Soundcore Q11i Wireless Headphones, 40mm Dynamic DriverHi-Res Audio, One-Touch Bass Boost, 60-Hour Playtime, Detachable Ear Cushions, Bluetooth V5.3, Dark Gray | 18 Months Warranty",B0DJW5G283,2.0,من حيث الصوت ف هو جميل وفيه بروفايلات كتير للصوت على البرنامج المخصوص للسماعة لكن من حيث التوصيل ف هو سئ جدا جدا مثلا ممكن توقف الفيديو او الصوت ولما تيجي تشغله تلاقي الفيديو شغال ومفيش صوت طالع من السماعة ووبتبقى متوصلة ومش بتطلع اي صوت على الرغم ان الحاجة شغالة وكمان لما تيجي توصلها بجهازين في نفس الوقت التوصيل بيبقى أسوأ من الاخر السماعة سيئة جدا في أهم حاجة وهي الاتصال ف لو تقدر تزود شوية وتجيب النسخة الاعلى او لو تحاول تشوف نسخة تانية غير دي,"1,700",من حيث الصوت ف هو جميل وفيه بروفايلات كتير للصوت على البرنامج المخصوص للسماعة لكن من حيث التوصيل ف هو سئ جدا جدا مثلا ممكن توقف الفيديو او الصوت ولما تيجي تشغله تلاقي الفيديو شغال ومفيش صوت طالع من السماعة ووبتبقى متوصلة ومش بتطلع اي صوت على الرغم ان الحاجة شغالة وكمان لما تيجي توصلها بجهازين في نفس الوقت التوصيل بيبقى أسوأ من الاخر السماعة سيئة جدا في أهم حاجة وهي الاتصال ف لو تقدر تزود شوية وتجيب النسخة الاعلى او لو تحاول تشوف نسخة تانية غير دي,سلبي
"ANKER Soundcore Q11i Wireless Headphones, 40mm Dynamic DriverHi-Res Audio, One-Touch Bass Boost, 60-Hour Playtime, Detachable Ear Cushions, Bluetooth V5.3, Dark Gray | 18 Months Warranty",B0DJW5G283,5.0,امازون يعني الثقة ودقة في المواعيد,"1,700",امازون يعني الثقة ودقة في المواعيد,إيجابي
"ANKER Soundcore Q11i Wireless Headphones, 40mm Dynamic DriverHi-Res Audio, One-Touch Bass Boost, 60-Hour Playtime, Detachable Ear Cushions, Bluetooth V5.3, Dark Gray | 18 Months Warranty",B0DJW5G283,2.0,"الوقت بتاعها اقل من 60 ساعة بكتير
و مخدات الاذن مش بتتفك ثابته مكانها","1,700",الوقت بتاعها اقل من ساعة بكتير و مخدات الاذن مش بتتفك ثابته مكانها,محايد
"ANKER Soundcore Q11i Wireless Headphones, 40mm Dynamic DriverHi-Res Audio, One-Touch Bass Boost, 60-Hour Playtime, Detachable Ear Cushions, Bluetooth V5.3, Dark Gray | 18 Months Warranty",B0DJW5G283,1.0,صوتها تمام فى الارتداء على الراس سيئه جدا جدا وحتى انت وضعها حول الرقبه غير مريحه نهائيا وتكنم الانفاس,"1,700",صوتها تمام فى الارتداء على الراس سيئه جدا جدا وحتى انت وضعها حول الرقبه غير مريحه نهائيا وتكنم الانفاس,سلبي
"ANKER Soundcore Q11i Wireless Headphones, 40mm Dynamic DriverHi-Res Audio, One-Touch Bass Boost, 60-Hour Playtime, Detachable Ear Cushions, Bluetooth V5.3, Dark Gray | 18 Months Warranty",B0DJW5G283,1.0,لم تتم اسعاده الاموال حتي الان,"1,700",لم تتم اسعاده الاموال حتي الان,سلبي
"ANKER Soundcore Q11i Wireless Headphones, 40mm Dynamic DriverHi-Res Audio, One-Touch Bass Boost, 60-Hour Playtime, Detachable Ear Cushions, Bluetooth V5.3, Dark Gray | 18 Months Warranty",B0DJW5G283,1.0,الحجم كبير وبتعرق جدا بس الصوت حلو,"1,700",الحجم كبير وبتعرق جدا بس الصوت حلو,إيجابي
"ANKER Soundcore Q11i Wireless Headphones, 40mm Dynamic DriverHi-Res Audio, One-Touch Bass Boost, 60-Hour Playtime, Detachable Ear Cushions, Bluetooth V5.3, Dark Gray | 18 Months Warranty",B0DJW5G283,5.0,افضل من المتوقع,"1,700",افضل من المتوقع,إيجابي
"ANKER Soundcore Q11i Wireless Headphones, 40mm Dynamic DriverHi-Res Audio, One-Touch Bass Boost, 60-Hour Playtime, Detachable Ear Cushions, Bluetooth V5.3, Dark Gray | 18 Months Warranty",B0DJW5G283,5.0,تحفه بجد و الله,"1,700",تحفه بجد و الله,إيجابي
"ANKER Soundcore Q11i Wireless Headphones, 40mm Dynamic DriverHi-Res Audio, One-Touch Bass Boost, 60-Hour Playtime, Detachable Ear Cushions, Bluetooth V5.3, Dark Gray | 18 Months Warranty",B0DJW5G283,5.0,ممتازة وأصلية صوتها رائع والبيز ممتاز ومريحة جدا وصلت في حالة جيدة,"1,700",ممتازة وأصلية صوتها رائع والبيز ممتاز ومريحة جدا وصلت في حالة جيدة,إيجابي
"ANKER Soundcore Q11i Wireless Headphones, 40mm Dynamic DriverHi-Res Audio, One-Touch Bass Boost, 60-Hour Playtime, Detachable Ear Cushions, Bluetooth V5.3, Dark Gray | 18 Months Warranty",B0DJW5G283,5.0,ممتازة جدا,"1,700",ممتازة جدا,إيجابي
"ANKER Soundcore Q11i Wireless Headphones, 40mm Dynamic DriverHi-Res Audio, One-Touch Bass Boost, 60-Hour Playtime, Detachable Ear Cushions, Bluetooth V5.3, Dark Gray | 18 Months Warranty",B0DJW5G283,5.0,سماعه حلو اوي و عازله ل الصوت انصح انكو تشتروها,"1,700",سماعه حلو اوي و عازله ل الصوت انصح انكو تشتروها,إيجابي
"ANKER Soundcore Q11i Wireless Headphones, 40mm Dynamic DriverHi-Res Audio, One-Touch Bass Boost, 60-Hour Playtime, Detachable Ear Cushions, Bluetooth V5.3, Dark Gray | 18 Months Warranty",B0DJW5G283,5.0,السماعه حلو قوى كواليتي تحفه صوتها اكتر من رائع روعه بجد,"1,700",السماعه حلو قوى كواليتي تحفه صوتها اكتر من رائع روعه بجد,إيجابي
"ANKER Soundcore Q11i Wireless Headphones, 40mm Dynamic DriverHi-Res Audio, One-Touch Bass Boost, 60-Hour Playtime, Detachable Ear Cushions, Bluetooth V5.3, Dark Gray | 18 Months Warranty",B0DJW5G283,5.0,جميله جدا الصوت واضح والعزل يعتبر اسطوري,"1,700",جميله جدا الصوت واضح والعزل يعتبر اسطوري,إيجابي
"HUAWEI FreeBuds 6i, Intelligent Dynamic ANC 3.0, Punchy Bass, Fast Charging, Longer Listening, Distraction-Free Calling, IP54 Sweat- and Water-resistance, Dual-Device Connection, White",B0D35JN2JH,5.0,منتج اصلي,"2,662",منتج اصلي,إيجابي
"HUAWEI FreeBuds 6i, Intelligent Dynamic ANC 3.0, Punchy Bass, Fast Charging, Longer Listening, Distraction-Free Calling, IP54 Sweat- and Water-resistance, Dual-Device Connection, White",B0D35JN2JH,4.0,"جيدة جدا بصفة عامة
عزل جيد جدا","2,662",جيدة جدا بصفة عامة عزل جيد جدا,إيجابي
"HUAWEI FreeBuds 6i, Intelligent Dynamic ANC 3.0, Punchy Bass, Fast Charging, Longer Listening, Distraction-Free Calling, IP54 Sweat- and Water-resistance, Dual-Device Connection, White",B0D35JN2JH,5.0,"حلوة وصوتها جامد,🤍","2,662",حلوة وصوتها جامد,إيجابي
"HUAWEI FreeBuds 6i, Intelligent Dynamic ANC 3.0, Punchy Bass, Fast Charging, Longer Listening, Distraction-Free Calling, IP54 Sweat- and Water-resistance, Dual-Device Connection, White",B0D35JN2JH,1.0,"سئ وضمان دولي وليس محلي
وصوت واطي
خلاص هرجعها باذن الله","2,662",سئ وضمان دولي وليس محلي وصوت واطي خلاص هرجعها باذن الله,محايد
"HUAWEI FreeBuds 6i, Intelligent Dynamic ANC 3.0, Punchy Bass, Fast Charging, Longer Listening, Distraction-Free Calling, IP54 Sweat- and Water-resistance, Dual-Device Connection, White",B0D35JN2JH,3.0,"ساعات الصوت بيكون كويس و ساعات محدش سامع حاجة
البطارية ممتازة
صوت الاغالي حلو","2,662",ساعات الصوت بيكون كويس و ساعات محدش سامع حاجة البطارية ممتازة صوت الاغالي حلو,إيجابي
"HUAWEI FreeBuds 6i, Intelligent Dynamic ANC 3.0, Punchy Bass, Fast Charging, Longer Listening, Distraction-Free Calling, IP54 Sweat- and Water-resistance, Dual-Device Connection, White",B0D35JN2JH,4.0,"اي منتج اصلي من هواوي تحفه
والمنتج وصل كما بالوصف والصور","2,662",اي منتج اصلي من هواوي تحفه والمنتج وصل كما بالوصف والصور,إيجابي
"HUAWEI FreeBuds 6i, Intelligent Dynamic ANC 3.0, Punchy Bass, Fast Charging, Longer Listening, Distraction-Free Calling, IP54 Sweat- and Water-resistance, Dual-Device Connection, White",B0D35JN2JH,4.0,بس مش بتعمل عزل تام زي الريفيوهات و بتوع اليوتيوب ما بيقولوا و لو في صوت عالي جمبك هتسمعه و تقريبا اي سماعة ايربودز كده و أنا اللي كنت مفكر غلط,"2,662",بس مش بتعمل عزل تام زي الريفيوهات و بتوع اليوتيوب ما بيقولوا و لو في صوت عالي جمبك هتسمعه و تقريبا اي سماعة ايربودز كده و أنا اللي كنت مفكر غلط,إيجابي
"HUAWEI FreeBuds 6i, Intelligent Dynamic ANC 3.0, Punchy Bass, Fast Charging, Longer Listening, Distraction-Free Calling, IP54 Sweat- and Water-resistance, Dual-Device Connection, White",B0D35JN2JH,1.0,"مش قيمة مقابل سعر
الصوت عادي والعزل عادي بطاريه سيئه","2,662",مش قيمة مقابل سعر الصوت عادي والعزل عادي بطاريه سيئه,سلبي
"HUAWEI FreeBuds 6i, Intelligent Dynamic ANC 3.0, Punchy Bass, Fast Charging, Longer Listening, Distraction-Free Calling, IP54 Sweat- and Water-resistance, Dual-Device Connection, White",B0D35JN2JH,5.0,ممتاز,"2,662",ممتاز,إيجابي
"HUAWEI FreeBuds 6i, Intelligent Dynamic ANC 3.0, Punchy Bass, Fast Charging, Longer Listening, Distraction-Free Calling, IP54 Sweat- and Water-resistance, Dual-Device Connection, White",B0D35JN2JH,5.0,"اقسم بالله انها رائعة عزل وصوت وقوة مكالمات تحفه بس لسه الماسنجر والمكالمات التطبيقات ما جربتها لكن
لا تفرق عن ابل شيء وبطارية جبارة
تستاهل ١٠ نجوم في كل شيء","2,662",اقسم بالله انها رائعة عزل وصوت وقوة مكالمات تحفه بس لسه الماسنجر والمكالمات التطبيقات ما جربتها لكن لا تفرق عن ابل شيء وبطارية جبارة تستاهل نجوم في كل شيء,إيجابي
"HUAWEI FreeBuds 6i, Intelligent Dynamic ANC 3.0, Punchy Bass, Fast Charging, Longer Listening, Distraction-Free Calling, IP54 Sweat- and Water-resistance, Dual-Device Connection, White",B0D35JN2JH,5.0,"جدا ممتازة و عملية

العزل فيها جيد و المايك واضح أثناء المكالمات","2,662",جدا ممتازة و عملية العزل فيها جيد و المايك واضح أثناء المكالمات,إيجابي
"HUAWEI FreeBuds 6i, Intelligent Dynamic ANC 3.0, Punchy Bass, Fast Charging, Longer Listening, Distraction-Free Calling, IP54 Sweat- and Water-resistance, Dual-Device Connection, White",B0D35JN2JH,4.0,وصوتها نقي والمايك كويس جدا والعزل حلو جدا,"2,662",وصوتها نقي والمايك كويس جدا والعزل حلو جدا,إيجابي
"HUAWEI FreeBuds 6i, Intelligent Dynamic ANC 3.0, Punchy Bass, Fast Charging, Longer Listening, Distraction-Free Calling, IP54 Sweat- and Water-resistance, Dual-Device Connection, White",B0D35JN2JH,5.0,ممتازه شركه مشهوره لا تحتاج الي تعليق,"2,662",ممتازه شركه مشهوره لا تحتاج الي تعليق,إيجابي
"HUAWEI FreeBuds 6i, Intelligent Dynamic ANC 3.0, Punchy Bass, Fast Charging, Longer Listening, Distraction-Free Calling, IP54 Sweat- and Water-resistance, Dual-Device Connection, White",B0D35JN2JH,1.0,المنتج جدا سيء الصوت غير واضح,"2,662",المنتج جدا سيء الصوت غير واضح,سلبي
"HUAWEI FreeBuds 6i, Intelligent Dynamic ANC 3.0, Punchy Bass, Fast Charging, Longer Listening, Distraction-Free Calling, IP54 Sweat- and Water-resistance, Dual-Device Connection, White",B0D35JN2JH,5.0,سماعات جيدة وسعر مناسب,"2,662",سماعات جيدة وسعر مناسب,إيجابي
"HUAWEI FreeBuds 6i, Intelligent Dynamic ANC 3.0, Punchy Bass, Fast Charging, Longer Listening, Distraction-Free Calling, IP54 Sweat- and Water-resistance, Dual-Device Connection, White",B0D35JN2JH,5.0,ممتازة,"2,662",ممتازة,إيجابي
"HUAWEI FreeBuds 6i, Intelligent Dynamic ANC 3.0, Punchy Bass, Fast Charging, Longer Listening, Distraction-Free Calling, IP54 Sweat- and Water-resistance, Dual-Device Connection, White",B0D35JN2JH,5.0,جميله وصوته روعه عن تجروبه,"2,662",جميله وصوته روعه عن تجروبه,إيجابي
"HUAWEI FreeBuds 6i, Intelligent Dynamic ANC 3.0, Punchy Bass, Fast Charging, Longer Listening, Distraction-Free Calling, IP54 Sweat- and Water-resistance, Dual-Device Connection, White",B0D35JN2JH,5.0,جودة صوت عاليه وصوت واضح مع عزل ضوضاء جيد جدا ولاكن الحجم كبير نسبيا,"2,662",جودة صوت عاليه وصوت واضح مع عزل ضوضاء جيد جدا ولاكن الحجم كبير نسبيا,إيجابي
"HUAWEI FreeBuds 6i, Intelligent Dynamic ANC 3.0, Punchy Bass, Fast Charging, Longer Listening, Distraction-Free Calling, IP54 Sweat- and Water-resistance, Dual-Device Connection, White",B0D35JN2JH,5.0,ممتازة وعزل قوي,"2,662",ممتازة وعزل قوي,إيجابي
"HUAWEI FreeBuds 6i, Intelligent Dynamic ANC 3.0, Punchy Bass, Fast Charging, Longer Listening, Distraction-Free Calling, IP54 Sweat- and Water-resistance, Dual-Device Connection, White",B0D35JN2JH,5.0,تحت تجربة أن شاء الله تكون كويسه,"2,662",تحت تجربة أن شاء الله تكون كويسه,إيجابي
"HUAWEI FreeBuds 6i, Intelligent Dynamic ANC 3.0, Punchy Bass, Fast Charging, Longer Listening, Distraction-Free Calling, IP54 Sweat- and Water-resistance, Dual-Device Connection, White",B0D35JN2JH,4.0,"استخدمها فقط في الراياضه
لا يوجد ندم نهائيا وكذلك عزلها يعتبر ممتاز مقارنه بسعرها والافضل البطارية تدوم طويلا","2,662",استخدمها فقط في الراياضه لا يوجد ندم نهائيا وكذلك عزلها يعتبر ممتاز مقارنه بسعرها والافضل البطارية تدوم طويلا,إيجابي
"HUAWEI FreeBuds 6i, Intelligent Dynamic ANC 3.0, Punchy Bass, Fast Charging, Longer Listening, Distraction-Free Calling, IP54 Sweat- and Water-resistance, Dual-Device Connection, White",B0D35JN2JH,2.0,سي و مشاكل في السماعتين و سعات النويز مش بيشتغل و الصوت بيفضل يتنقل بين السماعات بطريقة وحشة اوي,"2,662",سي و مشاكل في السماعتين و سعات النويز مش بيشتغل و الصوت بيفضل يتنقل بين السماعات بطريقة وحشة اوي,سلبي
"HUAWEI FreeBuds 6i, Intelligent Dynamic ANC 3.0, Punchy Bass, Fast Charging, Longer Listening, Distraction-Free Calling, IP54 Sweat- and Water-resistance, Dual-Device Connection, White",B0D35JN2JH,5.0,منتج متميز من ناحية العزل والشحن,"2,662",منتج متميز من ناحية العزل والشحن,إيجابي
"HUAWEI FreeBuds 6i, Intelligent Dynamic ANC 3.0, Punchy Bass, Fast Charging, Longer Listening, Distraction-Free Calling, IP54 Sweat- and Water-resistance, Dual-Device Connection, White",B0D35JN2JH,5.0,سماعات تنافس ابل,"2,662",سماعات تنافس ابل,إيجابي
"Anker soundcore Liberty 4 NC Wireless, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears 50H Battery, Wireless Charging, Bluetooth 5.3+ 18 Months Local Warranty - Black",B0BZV4QFP8,4.0,مكالمات صوتيه ممتازه وصوت نقي وواضح,"2,550",مكالمات صوتيه ممتازه وصوت نقي وواضح,إيجابي
"Anker soundcore Liberty 4 NC Wireless, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears 50H Battery, Wireless Charging, Bluetooth 5.3+ 18 Months Local Warranty - Black",B0BZV4QFP8,5.0,"الصوت جيد جدا وليس ممتاز
الصوت فى المكالمات جيد جدا ومقبوله
الميكروويف جيد ومقبول والافضل فعلا بين جميع سماعات المماثلة والاغلا منها
يوجد بها اوبشن ومميزات فعلاً ممتازه وروعه
البطاريه ممتازه وروعه أيضاً
اروع ما فيها الشاحن اللاسلكي والربط باكثر من جهاز
لا أنكر اعجابى الشديد لهذا المنتج وانصح به واوعدك هيعجبك والسعر 2500 بعد الخصم يجعل السماعه الافضل فى جميع سماعات الفئة العليا لانك لا تحتاج أكثر من هذه الإمكانات الموجوده بها ولم تلاحظ الفروق البسيطه الموجوده فى فئة ال5000الى10000
اخيرا السماعه لما تمسكها هتحس انك تملك شئ فخم ولما تفتح البوكس تحس انك فتحت علبه مجوهرات وده انطباع شخصى","2,550",الصوت جيد جدا وليس ممتاز الصوت فى المكالمات جيد جدا ومقبوله الميكروويف جيد ومقبول والافضل فعلا بين جميع سماعات المماثلة والاغلا منها يوجد بها اوبشن ومميزات فعلا ممتازه وروعه البطاريه ممتازه وروعه أيضا اروع ما فيها الشاحن اللاسلكي والربط باكثر من جهاز لا أنكر اعجابى الشديد لهذا المنتج وانصح به واوعدك هيعجبك والسعر بعد الخصم يجعل السماعه الافضل فى جميع سماعات الفئة العليا لانك لا تحتاج أكثر من هذه الإمكانات الموجوده بها ولم تلاحظ الفروق البسيطه الموجوده فى فئة الالى اخيرا السماعه لما تمسكها هتحس انك تملك شئ فخم ولما تفتح البوكس تحس انك فتحت علبه مجوهرات وده انطباع شخصى,إيجابي
"Anker soundcore Liberty 4 NC Wireless, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears 50H Battery, Wireless Charging, Bluetooth 5.3+ 18 Months Local Warranty - Black",B0BZV4QFP8,5.0,انا كنت بستخدم AirPods Pro جيل اول قبل كده، بس الـ Anker Liberty 4 NC دي طلعت اجمد واحلي. الثبات في الودن افضل، خفيفة في الوزن، الأغاني صوتها حلو جدا، الصوت في المكالمات واضح، وضع الشفافية (transparency) عظيم جدا لو ماشي في الشارع او راكب مواصلات، وعزل الضوضاء كويس جدًا، تستاهل 5 نجوم بكل تأكيد,"2,550",انا كنت بستخدم جيل اول قبل كده بس الـ دي طلعت اجمد واحلي الثبات في الودن افضل خفيفة في الوزن الأغاني صوتها حلو جدا الصوت في المكالمات واضح وضع الشفافية عظيم جدا لو ماشي في الشارع او راكب مواصلات وعزل الضوضاء كويس جدا تستاهل نجوم بكل تأكيد,إيجابي
"Anker soundcore Liberty 4 NC Wireless, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears 50H Battery, Wireless Charging, Bluetooth 5.3+ 18 Months Local Warranty - Black",B0BZV4QFP8,5.0,"قيمه مقابل سعر
تجربه ممتازه وجوده كويسه جدا","2,550",قيمه مقابل سعر تجربه ممتازه وجوده كويسه جدا,إيجابي
"Anker soundcore Liberty 4 NC Wireless, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears 50H Battery, Wireless Charging, Bluetooth 5.3+ 18 Months Local Warranty - Black",B0BZV4QFP8,1.0,"١- السماعة دي اشتريتها ٣ مرات من امازون ونفس المشاكل كل مرة
٢- اشتريت السماعة من التوكيل اخر مرة وطلع نفس المشاكل
المايك سئ جدآ والعزل مش شغال وصوت السماعة اليمين بيقطع حتي لو مش مشغل حاجة بتسمع صوت خروشة

رحت توكيل اتصال ورفضوا تماما الاستبدال او الاسترجاع بالرغم من اني وديتها اول اسبوع للشراء

اضطريت ابيعها جديدة وخسرت فيها ٦٠٠ جنيه

المرة دي اشتريت السماعة من امازون وقولت يمكن بعد الفترة دي كلها تبقي كويسة.
اشتغلت اول ساعة كويس بعدين الفردة اليمين بتعمل خروشة سواء مشغل حاجة او لا . لازم تطفيها وتشغلها تاني

بجد لا انصح بشراء السماعة دي كلها مشاكل حتي في التوكيل الناس كلها كانت بتشتكي من دي وبس","2,550",السماعة دي اشتريتها مرات من امازون ونفس المشاكل كل مرة اشتريت السماعة من التوكيل اخر مرة وطلع نفس المشاكل المايك سئ جدآ والعزل مش شغال وصوت السماعة اليمين بيقطع حتي لو مش مشغل حاجة بتسمع صوت خروشة رحت توكيل اتصال ورفضوا تماما الاستبدال او الاسترجاع بالرغم من اني وديتها اول اسبوع للشراء اضطريت ابيعها جديدة وخسرت فيها جنيه المرة دي اشتريت السماعة من امازون وقولت يمكن بعد الفترة دي كلها تبقي كويسة اشتغلت اول ساعة كويس بعدين الفردة اليمين بتعمل خروشة سواء مشغل حاجة او لا لازم تطفيها وتشغلها تاني بجد لا انصح بشراء السماعة دي كلها مشاكل حتي في التوكيل الناس كلها كانت بتشتكي من دي وبس,سلبي
